Wall time,Step,Value
1587453010.3338768,95892,-0.390625
1587453026.6332526,96107,-0.34375
1587453046.7091835,96296,-0.46875
1587453085.22617,96465,-0.421875
1587453086.4717436,96569,-0.484375
1587453101.546167,96641,-0.5
1587453101.5697591,96643,-0.453125
1587453121.645257,96754,-0.40625
1587453158.275934,97123,-0.3125
1587453158.4029512,97133,-0.28125
1587453158.8903906,97173,-0.40625
1587453176.700908,97349,-0.4375
1587453185.5855498,97412,-0.4375
1587453195.5725904,97575,-0.484375
1587453196.2580342,97633,-0.484375
1587453204.713204,97661,-0.40625
1587453205.3184555,97711,-0.4375
1587453228.193706,98094,-0.46875
1587453247.1030128,98171,-0.453125
1587453247.1525893,98175,-0.375
1587453259.1653366,98390,-0.4375
1587453295.5300527,98602,-0.375
1587453311.5266387,98703,-0.53125
1587453322.2364566,98921,-0.359375
1587453358.9410605,99176,-0.546875
1587453360.287381,99288,-0.453125
1587453391.5657237,99490,-0.5625
1587453392.448951,99564,-0.515625
1587453405.5196726,99728,-0.59375
1587453414.3204153,99788,-0.5
1587453428.4762862,99902,-0.359375
1587453445.9333453,100094,-0.40625
1587453455.9929664,100224,-0.515625
1587453456.0385158,100228,-0.5
1587453475.6046991,100508,-0.453125
1587453476.32182,100569,-0.328125
1587453496.8343322,100803,-0.40625
1587453497.4851027,100857,-0.4375
1587453497.6739674,100873,-0.515625
1587453498.042473,100904,-0.46875
1587453498.273741,100924,-0.4375
1587453515.996943,101004,-0.59375
1587453516.9794002,101085,-0.4375
1587453533.537729,101208,-0.3125
1587453533.703506,101222,-0.328125
1587453557.5052848,101521,-0.546875
1587453567.625406,101623,-0.53125
1587453567.914616,101647,-0.390625
1587453568.4736233,101692,-0.5
1587453582.036716,101842,-0.515625
1587453608.0611491,102029,-0.421875
1587453608.1893952,102040,-0.578125
1587453617.7903857,102172,-0.34375
1587453640.224066,102489,-0.4375
1587453667.2437468,102896,-0.53125
1587453694.9084866,103158,-0.484375
1587453710.1189094,103299,-0.515625
1587453749.499181,103505,-0.625
1587453759.66039,103667,-0.40625
1587453760.1460023,103707,-0.46875
1587453779.4749563,103910,-0.484375
1587453793.2489383,104021,-0.5
1587453793.4516854,104038,-0.375
1587453793.7352495,104060,-0.5625
1587453804.0690188,104238,-0.34375
1587453804.1875682,104248,-0.34375
1587453812.7693148,104288,-0.484375
1587453813.7206993,104365,-0.453125
1587453824.7058473,104406,-0.546875
1587453840.5941873,104559,-0.5625
1587453840.786457,104575,-0.546875
1587453851.3244805,104757,-0.46875
1587453851.3464203,104759,-0.484375
1587453871.6387136,105024,-0.46875
1587453872.0842292,105061,-0.515625
1587453882.9095006,105275,-0.375
1587453895.6823137,105391,-0.6875
1587453905.1400383,105486,-0.609375
1587453906.0990815,105566,-0.421875
1587453906.3191464,105584,-0.390625
1587453924.987013,105759,-0.515625
1587453925.4364967,105797,-0.5625
1587453925.7850199,105826,-0.546875
1587453926.2609866,105865,-0.578125
1587453926.4242237,105879,-0.46875
1587453939.0680385,105906,-0.4375
1587453940.0721555,105989,-0.421875
1587453960.192896,106098,-0.46875
1587453991.1262467,106367,-0.453125
1587453992.2290819,106459,-0.390625
1587454001.2563589,106522,-0.484375
1587454002.633249,106635,-0.421875
1587454012.6066182,106779,-0.53125
1587454021.776365,106859,-0.65625
1587454032.3540328,107056,-0.484375
1587454051.756156,107291,-0.375
1587454052.1122622,107320,-0.390625
1587454062.9609,107539,-0.484375
1587454063.0483592,107546,-0.421875
1587454071.9759703,107605,-0.40625
1587454091.7882926,107874,-0.578125
1587454092.6669245,107946,-0.484375
1587454103.197163,108123,-0.5625
1587454123.3525035,108419,-0.375
1587454135.4278634,108551,-0.453125
1587454153.8150744,108634,-0.484375
1587454154.2234254,108669,-0.546875
1587454191.6852226,108906,-0.4375
1587454193.0225892,109017,-0.5
1587454193.2653348,109037,-0.453125
1587454225.0496411,109253,-0.53125
1587454225.6253836,109300,-0.578125
1587454260.8974404,109559,-0.546875
1587454278.1341054,109664,-0.390625
1587454278.4829187,109693,-0.53125
1587454278.9928172,109735,-0.546875
1587454279.2972782,109761,-0.46875
1587454279.420557,109771,-0.640625
1587454298.1406474,109803,-0.421875
1587454299.5400314,109918,-0.375
1587454331.4311519,110178,-0.375
1587454343.4699767,110267,-0.484375
1587454363.2883382,110499,-0.5625
1587454375.0274324,110560,-0.625
1587454390.201888,110788,-0.453125
1587454401.871753,110910,-0.59375
1587454402.0835063,110927,-0.53125
1587454413.1130438,111025,-0.421875
1587454413.8670948,111088,-0.4375
1587454434.7243533,111335,-0.625
1587454435.2694683,111379,-0.515625
1587454444.4598916,111454,-0.59375
1587454445.229719,111518,-0.484375
1587454454.8743317,111633,-0.53125
1587454455.4150102,111677,-0.46875
1587454488.435489,112000,-0.46875
1587454488.5988116,112013,-0.515625
1587454499.6143239,112199,-0.59375
1587454509.0619304,112283,-0.484375
1587454519.343182,112444,-0.515625
1587454532.8579652,112543,-0.609375
1587454543.788355,112752,-0.453125
1587454573.7288232,113035,-0.5
1587454587.3464825,113139,-0.46875
1587454622.4195158,113600,-0.53125
1587454622.599623,113615,-0.671875
1587454622.8920627,113639,-0.53125
1587454622.9093459,113640,-0.421875
1587454661.5391192,113852,-0.734375
1587454661.663851,113862,-0.609375
1587454662.6918035,113947,-0.671875
1587454696.9512901,114266,-0.5625
1587454726.018521,114455,-0.5
1587454726.1237085,114463,-0.515625
1587454726.355965,114482,-0.515625
1587454727.3926272,114567,-0.4375
1587454736.6280046,114647,-0.578125
1587454737.456549,114716,-0.5625
1587454747.5444064,114878,-0.484375
1587454756.0922508,114909,-0.515625
1587454798.8925822,115419,-0.578125
1587454799.1944015,115445,-0.5625
1587454799.470357,115468,-0.515625
1587454799.7340167,115489,-0.65625
1587454831.4030788,115677,-0.5625
1587454851.8952792,115850,-0.53125
1587454852.7298183,115919,-0.53125
1587454852.7834907,115924,-0.453125
1587454853.0352407,115945,-0.546875
1587454892.635405,116171,-0.546875
1587454893.4561963,116239,-0.46875
1587454907.1292756,116336,-0.578125
1587454917.737173,116407,-0.453125
1587454917.7578294,116409,-0.40625
1587454918.5421553,116473,-0.296875
1587454938.702013,116768,-0.46875
1587454958.170436,117007,-0.375
1587454959.3485973,117103,-0.5
1587454959.8758805,117144,-0.625
1587455011.480277,117480,-0.484375
1587455011.6357737,117493,-0.59375
1587455027.3850741,117602,-0.515625
1587455028.0416021,117656,-0.546875
1587455063.8785603,117907,-0.5625
1587455064.5556471,117963,-0.546875
1587455064.7236502,117976,-0.59375
1587455064.893677,117990,-0.5625
1587455081.0806873,118060,-0.53125
1587455099.9327028,118262,-0.484375
1587455120.6112087,118438,-0.703125
1587455133.748077,118544,-0.5625
1587455134.1460364,118577,-0.671875
1587455152.6373303,118672,-0.5625
1587455170.864139,118877,-0.421875
1587455190.2073197,119015,-0.5
1587455190.7084763,119057,-0.5625
1587455207.4455783,119184,-0.546875
1587455207.6465464,119200,-0.390625
1587455208.1542282,119242,-0.4375
1587455208.1984997,119246,-0.484375
1587455224.8410375,119273,-0.59375
1587455225.0114136,119286,-0.59375
1587455244.9339151,119456,-0.53125
1587455284.3325078,119721,-0.5625
1587455296.640418,119870,-0.46875
1587455314.39277,120064,-0.59375
1587455315.3464532,120143,-0.546875
1587455336.0786443,120212,-0.5
1587455353.5696583,120307,-0.578125
1587455393.7868185,120643,-0.515625
